vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,82,82,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,429,0,23.0,429,1,0.0,14.685315,0.0,0.0,0.0,2.682531,0.0,0.0,13.568765,0.0,0.0,0.0,2.481405,0.0,0.455733,0.276234,0.0,,0.076923,0,-1,-1,0,0.081585,0,-1,-1,0,0.053613,0,-1,-1,0,0.282051,0,-1,-1,0
1,82,82,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,429,0,23.0,429,1,0.0,19.496503,0.0,0.0,0.0,2.963582,0.0,0.0,18.223776,0.0,0.0,0.0,2.762811,0.0,0.462034,0.261732,0.0,,0.006993,0,-1,-1,0,0.097902,0,-1,-1,0,0.037296,0,-1,-1,0,0.037296,0,-1,-1,0
1,82,82,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,429,0,23.0,429,1,0.0,48.552448,0.0,0.0,0.0,3.873242,0.0,0.0,46.200466,0.0,0.0,0.0,3.645605,0.0,0.461073,0.253485,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v82_k50.png,0.002331,0,-1,-1,0,0.041958,0,-1,-1,0,0.011655,0,-1,-1,0,0.011655,0,-1,-1,0
1,83,83,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,453,0,30.0,453,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.1766,0.0,0.0,0.0,1.348184,0.0,0.551803,0.483937,0.0,,0.324503,0,-1,-1,0,0.245033,0,-1,-1,0,0.284768,0,-1,-1,0,0.249448,0,-1,-1,0
1,83,83,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,453,0,30.0,453,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,8.788079,0.0,0.0,0.0,2.064387,0.0,0.605813,0.425619,0.0,,0.143488,0,-1,-1,0,0.09713,0,-1,-1,0,0.209713,0,-1,-1,0,0.09713,0,-1,-1,0
1,83,83,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,453,0,30.0,453,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,13.395143,0.0,0.0,0.0,2.465144,0.0,0.620603,0.398729,0.0,,0.041943,0,-1,-1,0,0.083885,0,-1,-1,0,0.130243,0,-1,-1,0,0.06181,0,-1,-1,0
1,83,83,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,453,0,30.0,453,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,17.969095,0.0,0.0,0.0,2.742813,0.0,0.621959,0.378059,0.0,,0.130243,0,-1,-1,0,0.07947,0,-1,-1,0,0.130243,0,-1,-1,0,0.028698,0,-1,-1,0
1,83,83,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,453,0,30.0,453,1,0.0,49.93819,0.0,0.0,0.0,3.910774,0.0,0.0,45.066225,0.0,0.0,0.0,3.59824,0.0,0.623105,0.34081,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v83_k50.png,0.081678,0,-1,-1,0,0.064018,0,-1,-1,0,0.081678,0,-1,-1,0,0.022075,0,-1,-1,0
1,84,84,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,519,0,21.0,519,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.244701,0.0,0.0,0.0,1.361176,0.0,0.448711,0.382508,0.0,,0.406551,0,-1,-1,0,0.321773,0,-1,-1,0,0.406551,0,-1,-1,0,0.344894,0,-1,-1,0
1,84,84,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,519,0,21.0,519,1,0.0,9.888247,0.0,0.0,0.0,2.290117,0.0,0.0,8.845857,0.0,0.0,0.0,2.07475,0.0,0.498557,0.359544,0.0,,0.287091,0,-1,-1,0,0.084778,0,-1,-1,0,0.287091,0,-1,-1,0,0.094412,0,-1,-1,0
