vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,153,161,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1800,0,30.0,1800,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,2.396111,0.0,0.0,0.0,0.57661,0.0,0.167843,0.121453,0.0,,0.287222,0,-1,-1,0,0.414444,0,-1,-1,0,0.292778,0,-1,-1,0,0.42,0,-1,-1,0
1,153,161,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1800,0,30.0,1800,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,4.240556,0.0,0.0,0.0,0.848436,0.0,0.167486,0.101491,0.0,,0.012778,0,-1,-1,0,0.247778,0,-1,-1,0,0.157222,0,-1,-1,0,0.153889,0,-1,-1,0
1,153,161,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1800,0,30.0,1800,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,6.12,0.0,0.0,0.0,1.009144,0.0,0.164706,0.094977,0.0,,0.02,0,-1,-1,0,0.227778,0,-1,-1,0,0.072222,0,-1,-1,0,0.092778,0,-1,-1,0
1,153,161,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1800,0,30.0,1800,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,7.970556,0.0,0.0,0.0,1.118879,0.0,0.161326,0.091261,0.0,,0.012778,0,-1,-1,0,0.214444,0,-1,-1,0,0.037778,0,-1,-1,0,0.072222,0,-1,-1,0
1,153,161,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,1800,0,30.0,1800,1,0.0,50.0,0.0,0.0,0.0,3.912023,0.0,0.0,19.088333,0.0,0.0,0.0,1.467403,0.0,0.143627,0.090613,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v153_k50.png,0.001111,0,-1,-1,0,0.076667,0,-1,-1,0,0.02,0,-1,-1,0,0.019444,0,-1,-1,0
1,154,162,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,781,0,30.0,781,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.119078,0.0,0.0,0.0,1.282914,0.0,0.363338,0.290104,0.0,,0.364917,0,-1,-1,0,0.190781,0,-1,-1,0,0.364917,0,-1,-1,0,0.181818,0,-1,-1,0
1,154,162,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,781,0,30.0,781,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,7.984635,0.0,0.0,0.0,1.849901,0.0,0.352013,0.246904,0.0,,0.172855,0,-1,-1,0,0.09347,0,-1,-1,0,0.121639,0,-1,-1,0,0.110115,0,-1,-1,0
1,154,162,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,781,0,30.0,781,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,12.002561,0.0,0.0,0.0,2.198528,0.0,0.338306,0.241475,0.0,,0.049936,0,-1,-1,0,0.072983,0,-1,-1,0,0.06274,0,-1,-1,0,0.052497,0,-1,-1,0
1,154,162,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,781,0,30.0,781,1,0.0,20.0,0.0,0.0,0.0,2.995732,0.0,0.0,15.766965,0.0,0.0,0.0,2.419996,0.0,0.327569,0.230132,0.0,,0.029449,0,-1,-1,0,0.047375,0,-1,-1,0,0.046095,0,-1,-1,0,0.070423,0,-1,-1,0
1,154,162,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,781,0,30.0,781,1,0.0,49.927017,0.0,0.0,0.0,3.909861,0.0,0.0,37.837388,0.0,0.0,0.0,3.087654,0.0,0.291427,0.225784,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v154_k50.png,0.003841,0,-1,-1,0,0.026889,0,-1,-1,0,0.011524,0,-1,-1,0,0.011524,0,-1,-1,0
1,155,163,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,607,0,30.0,607,1,0.0,4.927512,0.0,0.0,0.0,1.590924,0.0,0.0,4.028007,0.0,0.0,0.0,1.26715,0.0,0.399231,0.281897,0.0,,0.291598,0,-1,-1,0,0.255354,0,-1,-1,0,0.291598,0,-1,-1,0,0.275124,0,-1,-1,0
1,155,163,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,607,0,30.0,607,1,0.0,9.782537,0.0,0.0,0.0,2.269375,0.0,0.0,8.248764,0.0,0.0,0.0,1.906922,0.0,0.411916,0.234281,0.0,,0.159802,0,-1,-1,0,0.151565,0,-1,-1,0,0.118616,0,-1,-1,0,0.092257,0,-1,-1,0
1,155,163,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,607,0,30.0,607,1,0.0,14.601318,0.0,0.0,0.0,2.660145,0.0,0.0,12.385502,0.0,0.0,0.0,2.25839,0.0,0.417271,0.231931,0.0,,0.042834,0,-1,-1,0,0.123558,0,-1,-1,0,0.067545,0,-1,-1,0,0.080725,0,-1,-1,0
1,155,163,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,607,0,30.0,607,1,0.0,19.456343,0.0,0.0,0.0,2.945487,0.0,0.0,16.61285,0.0,0.0,0.0,2.516297,0.0,0.416156,0.232449,0.0,,0.024712,0,-1,-1,0,0.125206,0,-1,-1,0,0.052718,0,-1,-1,0,0.067545,0,-1,-1,0
1,155,163,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,607,0,30.0,607,1,0.0,48.29654,0.0,0.0,0.0,3.84042,0.0,0.0,39.072488,0.0,0.0,0.0,3.198154,0.0,0.392824,0.252147,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v155_k50.png,0.00659,0,-1,-1,0,0.037891,0,-1,-1,0,0.019769,0,-1,-1,0,0.019769,0,-1,-1,0
1,156,164,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,187,0,14.0,187,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,4.0,0.0,0.0,0.0,1.26528,0.0,0.424465,0.428261,0.0,,0.326203,0,-1,-1,0,0.085561,0,-1,-1,0,0.342246,0,-1,-1,0,0.165775,0,-1,-1,0
1,156,164,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,187,0,14.0,187,1,0.0,9.73262,0.0,0.0,0.0,2.272753,0.0,0.0,8.235294,0.0,0.0,0.0,1.914773,0.0,0.473771,0.385386,0.0,,0.160428,0,-1,-1,0,0.112299,0,-1,-1,0,0.160428,0,-1,-1,0,0.122995,0,-1,-1,0
1,156,164,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,187,0,14.0,187,1,0.0,14.331551,0.0,0.0,0.0,2.653843,0.0,0.0,12.224599,0.0,0.0,0.0,2.249682,0.0,0.478882,0.36637,0.0,,0.016043,0,-1,-1,0,0.037433,0,-1,-1,0,0.016043,0,-1,-1,0,0.037433,0,-1,-1,0
1,156,164,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,187,0,14.0,187,1,0.0,19.064171,0.0,0.0,0.0,2.938141,0.0,0.0,16.529412,0.0,0.0,0.0,2.520342,0.0,0.486792,0.350754,0.0,,0.016043,0,-1,-1,0,0.069519,0,-1,-1,0,0.02139,0,-1,-1,0,0.037433,0,-1,-1,0
1,156,164,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,187,0,14.0,187,1,0.0,47.058824,0.0,0.0,0.0,3.834507,0.0,0.0,40.508021,0.0,0.0,0.0,3.254105,0.0,0.461024,0.371534,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v156_k50.png,0.0,0,-1,-1,0,0.032086,0,-1,-1,0,0.005348,0,-1,-1,0,0.037433,0,-1,-1,0
1,157,165,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,291,0,18.0,291,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.917526,0.0,0.0,0.0,1.216126,0.0,0.430985,0.389118,0.0,,0.364261,0,-1,-1,0,0.168385,0,-1,-1,0,0.412371,0,-1,-1,0,0.343643,0,-1,-1,0
1,157,165,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,291,0,18.0,291,1,0.0,9.690722,0.0,0.0,0.0,2.268078,0.0,0.0,7.701031,0.0,0.0,0.0,1.78682,0.0,0.429108,0.364172,0.0,,0.04811,0,-1,-1,0,0.189003,0,-1,-1,0,0.092784,0,-1,-1,0,0.161512,0,-1,-1,0
1,157,165,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,291,0,18.0,291,1,0.0,14.381443,0.0,0.0,0.0,2.660088,0.0,0.0,11.498282,0.0,0.0,0.0,2.121595,0.0,0.412235,0.338701,0.0,,0.027491,0,-1,-1,0,0.051546,0,-1,-1,0,0.041237,0,-1,-1,0,0.037801,0,-1,-1,0
1,157,165,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,291,0,18.0,291,1,0.0,19.072165,0.0,0.0,0.0,2.940576,0.0,0.0,15.219931,0.0,0.0,0.0,2.345684,0.0,0.395983,0.327451,0.0,,0.020619,0,-1,-1,0,0.054983,0,-1,-1,0,0.030928,0,-1,-1,0,0.027491,0,-1,-1,0
1,157,165,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,291,0,18.0,291,1,0.0,46.828179,0.0,0.0,0.0,3.83256,0.0,0.0,35.896907,0.0,0.0,0.0,2.953799,0.0,0.343492,0.336791,0.0,/home/panagiotis/Desktop/ESORICS3SIM/PORTO/outputs/route_map_v157_k50.png,0.010309,0,-1,-1,0,0.027491,0,-1,-1,0,0.013746,0,-1,-1,0,0.013746,0,-1,-1,0
